,0
19376,3
19377,4
19378,0
19379,6
19380,2
19381,7
19382,4
19383,4
19384,1
19385,0
19386,8
19387,1
19388,4
19389,5
19390,0
19391,1
19392,7
19393,8
19394,2
19395,4
19396,8
19397,3
19398,4
19399,3
19400,6
19401,2
19402,8
19403,3
19404,5
19405,5
19406,6
19407,5
19408,1
19409,4
19410,1
19411,9
19412,8
19413,6
19414,2
19415,9
19416,5
19417,9
19418,3
19419,4
19420,1
19421,2
19422,9
19423,0
19424,9
19425,4
19426,9
19427,2
19428,5
19429,7
19430,3
19431,3
19432,3
19433,4
19434,5
19435,8
19436,6
19437,6
19438,1
19439,4
19440,6
19441,5
19442,5
19443,9
19444,8
19445,2
19446,3
19447,5
19448,6
19449,8
19450,4
19451,7
19452,4
19453,3
19454,8
19455,4
19456,3
19457,2
19458,7
19459,1
19460,0
19461,4
19462,6
19463,4
19464,2
19465,5
19466,0
19467,6
19468,8
19469,5
19470,2
19471,9
19472,9
19473,8
19474,7
19475,9
19476,5
19477,7
19478,8
19479,3
19480,9
19481,0
19482,6
19483,3
19484,9
19485,6
19486,5
19487,9
19488,0
19489,3
19490,1
19491,6
19492,0
19493,3
19494,3
19495,5
19496,6
19497,1
19498,1
19499,2
19500,8
19501,2
19502,9
19503,8
19504,0
19505,9
19506,8
19507,8
19508,0
19509,1
19510,0
19511,6
19512,6
19513,8
19514,2
19515,8
19516,6
19517,6
19518,2
19519,1
19520,0
19521,6
19522,9
19523,5
19524,3
19525,3
19526,5
19527,1
19528,5
19529,3
19530,7
19531,8
19532,8
19533,7
19534,2
19535,9
19536,3
19537,6
19538,3
19539,4
19540,7
19541,9
19542,7
19543,0
19544,3
19545,6
19546,8
19547,1
19548,8
19549,0
19550,4
19551,9
19552,6
19553,3
19554,9
19555,3
19556,7
19557,6
19558,7
19559,9
19560,3
19561,9
19562,7
19563,3
19564,2
19565,0
19566,2
19567,1
19568,8
19569,0
19570,6
19571,2
19572,9
19573,4
19574,4
19575,9
19576,2
19577,7
19578,4
19579,4
19580,3
19581,9
19582,3
19583,3
19584,2
19585,1
19586,9
19587,2
19588,2
19589,5
19590,0
19591,4
19592,7
19593,2
19594,1
19595,8
19596,4
19597,3
19598,2
19599,6
19600,6
19601,3
19602,0
19603,4
19604,1
19605,1
19606,7
19607,6
19608,8
19609,2
19610,6
19611,8
19612,1
19613,1
19614,2
19615,9
19616,0
19617,3
19618,7
19619,1
19620,3
19621,0
19622,2
19623,3
19624,8
19625,6
19626,1
19627,7
19628,0
19629,0
19630,4
19631,0
19632,9
19633,4
19634,8
19635,6
19636,0
19637,3
19638,6
19639,1
19640,2
19641,0
19642,3
19643,2
19644,2
19645,3
19646,4
19647,6
19648,0
19649,9
19650,3
19651,9
19652,5
19653,5
19654,8
19655,7
19656,6
19657,7
19658,0
19659,0
19660,1
19661,4
19662,4
19663,1
19664,9
19665,7
19666,2
19667,4
19668,8
19669,8
19670,2
19671,7
19672,0
19673,9
19674,9
19675,2
19676,3
19677,1
19678,6
19679,4
19680,0
19681,1
19682,4
19683,0
19684,3
19685,8
19686,6
19687,6
19688,7
19689,5
19690,0
19691,6
19692,9
19693,5
19694,7
19695,9
19696,1
19697,9
19698,7
19699,9
19700,0
19701,0
19702,4
19703,1
19704,1
19705,9
19706,5
19707,5
19708,1
19709,8
19710,2
19711,0
19712,9
19713,4
19714,0
19715,5
19716,6
19717,1
19718,0
19719,7
19720,1
19721,0
19722,4
19723,5
19724,9
19725,1
19726,6
19727,4
19728,6
19729,9
19730,0
19731,8
19732,6
19733,1
19734,7
19735,1
19736,9
19737,2
19738,3
19739,0
19740,7
19741,8
19742,8
19743,5
19744,5
19745,9
19746,3
19747,9
19748,1
19749,5
19750,1
19751,4
19752,3
19753,3
19754,5
19755,2
19756,3
19757,9
19758,7
19759,3
19760,8
19761,5
19762,1
19763,7
19764,9
19765,4
19766,7
19767,1
19768,2
19769,4
19770,9
19771,5
19772,8
19773,0
19774,6
19775,4
19776,1
19777,2
19778,1
19779,5
19780,1
19781,4
19782,5
19783,6
19784,5
19785,6
19786,1
19787,9
19788,3
19789,3
19790,4
19791,4
19792,4
19793,7
19794,4
19795,1
19796,8
19797,8
19798,6
19799,0
19800,3
19801,1
19802,3
19803,5
19804,8
19805,0
19806,3
19807,0
19808,7
19809,2
19810,9
19811,8
19812,2
19813,4
19814,1
19815,0
19816,4
19817,2
19818,3
19819,7
19820,0
19821,3
19822,0
19823,0
19824,7
19825,2
19826,1
19827,8
19828,4
19829,8
19830,7
19831,4
19832,9
19833,1
19834,9
19835,1
19836,4
19837,0
19838,1
19839,6
19840,1
19841,7
19842,3
19843,0
19844,7
19845,9
19846,3
19847,7
19848,5
19849,3
19850,7
19851,8
19852,6
19853,2
19854,1
19855,5
19856,9
19857,1
19858,3
19859,6
19860,1
19861,2
19862,4
19863,7
19864,9
19865,7
19866,8
19867,1
19868,0
19869,7
19870,7
19871,5
19872,9
19873,2
19874,0
19875,9
19876,9
19877,7
19878,9
19879,2
19880,9
19881,9
19882,9
19883,8
19884,7
19885,5
19886,0
19887,2
19888,5
19889,3
19890,5
19891,3
19892,8
19893,0
19894,4
19895,5
19896,6
19897,9
19898,8
19899,9
19900,3
19901,0
19902,7
19903,3
19904,5
19905,4
19906,2
19907,6
19908,7
19909,5
19910,1
19911,5
19912,5
19913,8
19914,6
19915,1
19916,5
19917,3
19918,8
19919,6
19920,0
19921,5
19922,5
19923,6
19924,3
19925,3
19926,1
19927,9
19928,5
19929,4
19930,9
19931,6
19932,9
19933,9
19934,2
19935,0
19936,5
19937,8
19938,4
19939,8
19940,4
19941,2
19942,2
19943,3
19944,5
19945,6
19946,7
19947,8
19948,7
19949,3
19950,1
19951,3
19952,3
19953,1
19954,9
19955,2
19956,4
19957,2
19958,0
19959,7
19960,8
19961,6
19962,6
19963,2
19964,6
19965,7
19966,0
19967,4
19968,1
19969,0
19970,2
19971,8
19972,9
19973,7
19974,0
19975,8
19976,7
19977,5
19978,4
19979,8
19980,0
19981,1
19982,1
19983,2
19984,8
19985,2
19986,4
19987,9
19988,3
19989,5
19990,7
19991,1
19992,0
19993,1
19994,6
19995,8
19996,1
19997,3
19998,1
19999,4
20000,6
20001,3
20002,2
20003,1
20004,6
20005,9
20006,7
20007,3
20008,4
20009,6
20010,6
20011,5
20012,9
20013,6
20014,0
20015,4
20016,6
20017,2
20018,3
20019,1
20020,8
20021,8
20022,2
20023,4
20024,6
20025,0
20026,4
20027,0
20028,0
20029,4
20030,1
20031,7
20032,0
20033,4
20034,7
20035,6
20036,7
20037,4
20038,7
20039,4
20040,3
20041,3
20042,4
20043,1
20044,7
20045,3
20046,4
20047,8
20048,6
20049,3
20050,4
20051,0
20052,2
20053,7
20054,1
20055,0
20056,6
20057,0
20058,7
20059,0
20060,1
20061,2
20062,7
20063,1
20064,3
20065,7
20066,5
20067,9
20068,4
20069,3
20070,3
20071,5
20072,3
20073,1
20074,6
20075,0
20076,3
20077,0
20078,8
20079,0
20080,6
20081,7
20082,1
20083,2
20084,2
20085,3
20086,2
20087,4
20088,4
20089,7
20090,5
20091,4
20092,7
20093,6
20094,8
20095,3
20096,7
20097,4
20098,5
20099,8
20100,9
20101,8
20102,9
20103,4
20104,8
20105,1
20106,6
20107,4
20108,9
20109,8
20110,4
20111,9
20112,4
20113,2
20114,8
20115,9
20116,4
20117,1
20118,4
20119,5
20120,1
20121,2
20122,4
20123,0
20124,0
20125,6
20126,6
20127,9
20128,2
20129,9
20130,0
20131,0
20132,2
20133,7
20134,4
20135,7
20136,4
20137,6
20138,0
20139,0
20140,9
20141,1
20142,4
20143,4
20144,0
20145,4
20146,1
20147,3
20148,3
20149,6
20150,4
20151,4
20152,6
20153,2
20154,2
20155,8
20156,2
20157,5
20158,3
20159,0
20160,7
20161,7
20162,0
20163,9
20164,8
20165,8
20166,2
20167,9
20168,3
20169,3
20170,1
20171,6
20172,5
20173,1
20174,2
20175,6
20176,1
20177,3
20178,9
20179,2
20180,2
20181,1
20182,3
20183,6
20184,4
20185,9
20186,0
20187,6
20188,2
20189,3
20190,5
20191,2
20192,5
20193,9
20194,0
20195,4
20196,2
20197,9
20198,7
20199,8
20200,1
20201,9
20202,6
20203,2
20204,0
20205,7
20206,6
20207,4
20208,2
20209,5
20210,7
20211,1
20212,9
20213,1
20214,0
20215,3
20216,0
20217,9
20218,7
20219,4
20220,2
20221,8
20222,7
20223,8
20224,5
20225,8
20226,9
20227,1
20228,1
20229,6
20230,6
20231,6
20232,5
20233,2
20234,3
20235,1
20236,8
20237,7
20238,7
20239,1
20240,4
20241,2
20242,9
20243,2
20244,1
20245,6
20246,2
20247,0
20248,1
20249,6
20250,0
20251,0
20252,7
20253,2
20254,0
20255,2
20256,5
20257,5
20258,5
20259,7
20260,3
20261,8
20262,4
20263,8
20264,0
20265,3
20266,3
20267,9
20268,1
20269,8
20270,2
20271,0
20272,9
20273,2
20274,1
20275,6
20276,1
20277,8
20278,5
20279,1
20280,7
20281,8
20282,8
20283,5
20284,9
20285,9
20286,3
20287,9
20288,7
20289,7
20290,1
20291,9
20292,1
20293,9
20294,9
20295,0
20296,0
20297,8
20298,6
20299,4
20300,6
20301,0
20302,5
20303,1
20304,1
20305,6
20306,4
20307,0
20308,0
20309,3
20310,3
20311,5
20312,1
20313,4
20314,7
20315,3
20316,1
20317,6
20318,5
20319,7
20320,6
20321,8
20322,7
20323,9
20324,1
20325,1
20326,5
20327,0
20328,7
20329,0
20330,2
20331,9
20332,2
20333,1
20334,1
20335,2
20336,8
20337,4
20338,5
20339,0
20340,9
20341,8
20342,6
20343,0
20344,3
20345,5
20346,3
20347,6
20348,2
20349,1
20350,3
20351,1
20352,1
20353,8
20354,8
20355,6
20356,8
20357,0
20358,7
20359,1
20360,4
20361,0
20362,4
20363,8
20364,1
20365,1
20366,2
20367,0
20368,7
20369,8
20370,7
20371,6
20372,6
20373,2
20374,5
20375,7
20376,3
20377,3
20378,3
20379,1
20380,9
20381,3
20382,6
20383,3
20384,7
20385,9
20386,8
20387,4
20388,7
20389,6
20390,4
20391,0
20392,1
20393,7
20394,3
20395,8
20396,9
20397,3
20398,9
20399,8
20400,5
20401,6
20402,7
20403,3
20404,7
20405,6
20406,6
20407,6
20408,4
20409,0
20410,7
20411,6
20412,3
20413,7
20414,0
20415,3
20416,7
20417,9
20418,7
20419,1
20420,1
20421,9
20422,3
20423,1
20424,1
20425,2
20426,6
20427,4
20428,1
20429,1
20430,7
20431,0
20432,6
20433,6
20434,6
20435,4
20436,8
20437,1
20438,9
20439,6
20440,6
20441,7
20442,6
20443,7
20444,0
20445,6
20446,2
20447,1
20448,9
20449,5
20450,9
20451,7
20452,9
20453,3
20454,0
20455,0
20456,7
20457,4
20458,1
20459,7
20460,2
20461,9
20462,1
20463,8
20464,3
20465,1
20466,2
20467,2
20468,3
20469,9
20470,4
20471,8
20472,1
20473,4
20474,1
20475,2
20476,5
20477,9
20478,2
20479,1
20480,0
20481,1
20482,2
20483,3
20484,5
20485,6
20486,6
20487,1
20488,3
20489,9
20490,6
20491,2
20492,4
20493,0
20494,7
20495,8
20496,8
20497,4
20498,4
20499,0
20500,2
20501,7
20502,0
20503,5
20504,4
20505,0
20506,7
20507,5
20508,1
20509,9
20510,1
20511,2
20512,4
20513,8
20514,6
20515,8
20516,2
20517,9
20518,4
20519,8
20520,0
20521,6
20522,1
20523,5
20524,9
20525,6
20526,7
20527,3
20528,9
20529,6
20530,5
20531,5
20532,6
20533,9
20534,2
20535,7
20536,5
20537,7
20538,5
20539,7
20540,2
20541,8
20542,0
20543,4
20544,9
20545,6
20546,3
20547,8
20548,8
20549,1
20550,0
20551,2
20552,0
20553,0
20554,7
20555,8
20556,2
20557,9
20558,4
20559,1
20560,9
20561,7
20562,8
20563,3
20564,7
20565,1
20566,1
20567,5
20568,7
20569,0
20570,4
20571,9
20572,2
20573,9
20574,8
20575,7
20576,9
20577,1
20578,5
20579,5
20580,0
20581,3
20582,1
20583,8
20584,4
20585,5
20586,9
20587,3
20588,8
20589,8
20590,3
20591,1
20592,1
20593,4
20594,9
20595,9
20596,3
20597,1
20598,8
20599,6
20600,9
20601,1
20602,0
20603,5
20604,2
20605,1
20606,0
20607,5
20608,3
20609,9
20610,5
20611,7
20612,9
20613,0
20614,5
20615,5
20616,6
20617,3
20618,2
20619,1
20620,5
20621,2
20622,7
20623,2
20624,9
20625,1
20626,9
20627,6
20628,3
20629,2
20630,6
20631,7
20632,3
20633,7
20634,7
20635,1
20636,2
20637,4
20638,0
20639,0
20640,7
20641,7
20642,1
20643,7
20644,6
20645,9
20646,3
20647,9
20648,1
20649,7
20650,1
20651,2
20652,1
20653,6
20654,7
20655,5
20656,8
20657,7
20658,0
20659,8
20660,6
20661,8
20662,1
20663,8
20664,9
20665,4
20666,7
20667,1
20668,7
20669,3
20670,3
20671,1
20672,8
20673,6
20674,0
20675,9
20676,4
20677,7
20678,7
20679,3
20680,9
20681,9
20682,2
20683,1
20684,8
20685,3
20686,9
20687,1
20688,9
20689,4
20690,1
20691,5
20692,5
20693,4
20694,4
20695,6
20696,3
20697,4
20698,8
20699,0
20700,4
20701,7
20702,5
20703,7
20704,3
20705,4
20706,4
20707,1
20708,7
20709,5
20710,5
20711,6
20712,2
20713,7
20714,3
20715,5
20716,1
20717,0
20718,7
20719,7
20720,7
20721,4
20722,4
20723,9
20724,7
20725,1
20726,1
20727,7
20728,2
20729,1
20730,5
20731,7
20732,8
20733,1
20734,7
20735,9
20736,7
20737,4
20738,1
20739,7
20740,0
20741,9
20742,8
20743,9
20744,2
20745,7
20746,9
20747,0
20748,7
20749,4
20750,1
20751,1
20752,1
20753,0
20754,6
20755,3
20756,9
20757,8
20758,1
20759,7
20760,2
20761,4
20762,1
20763,1
20764,8
20765,2
20766,1
20767,7
20768,5
20769,3
20770,1
20771,4
20772,7
20773,6
20774,6
20775,8
20776,9
20777,8
20778,3
20779,6
20780,5
20781,1
20782,4
20783,4
20784,5
20785,8
20786,2
20787,9
20788,4
20789,7
20790,8
20791,0
20792,5
20793,0
20794,9
20795,4
20796,6
20797,3
20798,0
20799,4
20800,3
20801,1
20802,2
20803,0
20804,4
20805,6
20806,2
20807,2
20808,8
20809,0
20810,9
20811,8
20812,0
20813,7
20814,9
20815,3
20816,9
20817,5
20818,2
20819,8
20820,1
20821,6
20822,2
20823,9
20824,0
20825,8
20826,7
20827,2
20828,7
20829,9
20830,7
20831,8
20832,7
20833,7
20834,7
20835,6
20836,2
20837,3
20838,8
20839,9
20840,5
20841,1
20842,1
20843,0
20844,9
20845,2
20846,8
20847,3
20848,9
20849,9
20850,9
20851,9
20852,7
20853,9
20854,9
20855,9
20856,0
20857,2
20858,6
20859,4
20860,9
20861,4
20862,4
20863,1
20864,7
20865,7
20866,0
20867,3
20868,1
20869,2
20870,6
20871,0
20872,0
20873,0
20874,8
20875,4
20876,5
20877,3
20878,9
20879,1
20880,2
20881,3
20882,5
20883,7
20884,8
20885,5
20886,5
20887,7
20888,5
20889,3
20890,5
20891,3
20892,4
20893,1
20894,1
20895,5
20896,8
20897,8
20898,2
20899,6
20900,9
20901,5
20902,8
20903,6
20904,8
20905,1
20906,5
20907,4
20908,3
20909,5
20910,0
20911,0
20912,3
20913,2
20914,8
20915,0
20916,0
20917,7
20918,6
20919,4
20920,4
20921,1
20922,7
20923,4
20924,3
20925,2
20926,0
20927,2
20928,3
20929,1
20930,2
20931,7
20932,5
20933,6
20934,1
20935,2
20936,1
20937,9
20938,5
20939,9
20940,7
20941,0
20942,9
20943,4
20944,8
20945,3
20946,3
20947,0
20948,3
20949,8
20950,6
20951,4
20952,4
20953,5
20954,1
20955,8
20956,9
20957,6
20958,9
20959,3
20960,0
20961,2
20962,3
20963,2
20964,2
20965,9
20966,8
20967,7
20968,5
20969,3
20970,3
20971,2
20972,5
20973,2
20974,9
20975,4
20976,1
20977,2
20978,8
20979,0
20980,6
20981,0
20982,5
20983,9
20984,3
20985,4
20986,1
20987,5
20988,2
20989,8
20990,9
20991,7
20992,3
20993,7
20994,4
20995,9
20996,6
20997,6
20998,3
20999,0
21000,3
21001,1
21002,0
21003,9
21004,9
21005,1
21006,1
21007,1
21008,1
21009,8
21010,5
21011,3
21012,7
21013,6
21014,4
21015,3
21016,3
21017,9
21018,3
21019,4
21020,2
21021,9
21022,0
21023,0
21024,8
21025,3
21026,7
21027,9
21028,0
21029,5
21030,7
21031,8
21032,3
21033,4
21034,9
21035,0
21036,1
21037,2
21038,2
21039,0
21040,9
21041,3
21042,4
21043,7
21044,1
21045,0
21046,4
21047,9
21048,8
21049,8
21050,6
21051,7
21052,3
21053,0
21054,5
21055,5
21056,2
21057,7
21058,7
21059,7
21060,7
21061,3
21062,7
21063,5
21064,8
21065,1
21066,7
21067,9
21068,4
21069,0
21070,0
21071,3
21072,5
21073,9
21074,7
21075,2
21076,7
21077,1
21078,2
21079,9
21080,7
21081,7
21082,2
21083,1
21084,7
21085,6
21086,4
21087,8
21088,0
21089,0
21090,5
21091,3
21092,7
21093,0
21094,1
21095,6
21096,1
21097,1
21098,2
21099,9
21100,4
21101,1
21102,4
21103,2
21104,0
21105,0
21106,0
21107,3
21108,3
21109,8
21110,0
21111,9
21112,8
21113,4
21114,8
21115,9
21116,1
21117,2
21118,4
21119,1
21120,6
21121,2
21122,8
21123,3
21124,9
21125,6
21126,7
21127,3
21128,7
21129,9
21130,9
21131,3
21132,7
21133,6
21134,0
21135,7
21136,7
21137,1
21138,4
21139,2
21140,1
21141,0
21142,0
21143,2
21144,2
21145,4
21146,3
21147,3
21148,3
21149,9
21150,0
21151,0
21152,8
21153,5
21154,9
21155,3
21156,6
21157,7
21158,2
21159,3
21160,3
21161,3
21162,9
21163,0
21164,5
21165,9
21166,5
21167,8
21168,0
21169,5
21170,9
21171,7
21172,8
21173,7
21174,0
21175,3
21176,8
21177,9
21178,2
21179,8
21180,6
21181,5
21182,4
21183,5
21184,1
21185,6
21186,4
21187,0
21188,5
21189,9
21190,1
21191,8
21192,0
21193,8
21194,2
21195,0
21196,7
21197,6
21198,6
21199,4
21200,0
21201,9
21202,9
21203,1
21204,9
21205,8
21206,0
21207,2
21208,8
21209,2
21210,1
21211,1
21212,3
21213,1
21214,9
21215,3
21216,8
21217,7
21218,5
21219,0
21220,0
21221,2
21222,4
21223,8
21224,6
21225,5
21226,0
21227,4
21228,1
21229,5
21230,1
21231,7
21232,8
21233,9
21234,7
21235,8
21236,9
21237,5
21238,5
21239,0
21240,0
21241,9
21242,2
21243,4
21244,0
21245,4
21246,2
21247,1
21248,0
21249,4
21250,6
21251,9
21252,4
21253,7
21254,9
21255,6
21256,5
21257,0
21258,9
21259,1
21260,6
21261,7
21262,2
21263,9
21264,4
21265,6
21266,1
21267,1
21268,8
21269,7
21270,7
21271,0
21272,7
21273,3
21274,6
21275,2
21276,6
21277,1
21278,0
21279,4
21280,6
21281,0
21282,7
21283,5
21284,9
21285,5
21286,1
21287,4
21288,2
21289,7
21290,8
21291,9
21292,3
21293,8
21294,1
21295,7
21296,1
21297,7
21298,8
21299,4
21300,2
21301,2
21302,7
21303,4
21304,0
21305,9
21306,5
21307,8
21308,3
21309,9
21310,1
21311,0
21312,7
21313,3
21314,3
21315,4
21316,6
21317,2
21318,7
21319,7
21320,8
21321,8
21322,8
21323,8
21324,9
21325,7
21326,6
21327,6
21328,0
21329,2
21330,6
21331,2
21332,7
21333,7
21334,2
21335,5
21336,4
21337,9
21338,0
21339,0
21340,4
21341,4
21342,3
21343,2
21344,6
21345,9
21346,6
21347,0
21348,4
21349,4
21350,9
21351,4
21352,4
21353,1
21354,8
21355,5
21356,7
21357,2
21358,5
21359,4
21360,1
21361,1
21362,2
21363,5
21364,2
21365,9
21366,5
21367,3
21368,9
21369,7
21370,3
21371,9
21372,3
21373,2
21374,6
21375,6
21376,7
21377,3
21378,4
21379,7
21380,7
21381,5
21382,1
21383,8
21384,6
21385,5
21386,8
21387,9
21388,0
21389,6
21390,8
21391,8
21392,3
21393,3
21394,4
21395,5
21396,9
21397,1
21398,6
21399,4
21400,1
21401,6
21402,9
21403,7
21404,4
21405,3
21406,8
21407,8
21408,4
21409,8
21410,6
21411,1
21412,1
21413,6
21414,8
21415,1
21416,9
21417,2
21418,8
21419,7
21420,9
21421,9
21422,0
21423,5
21424,1
21425,8
21426,0
21427,7
21428,7
21429,0
21430,0
21431,9
21432,4
21433,2
21434,4
21435,5
21436,4
21437,1
21438,2
21439,7
21440,6
21441,9
21442,1
21443,1
21444,9
21445,1
21446,0
21447,0
21448,4
21449,0
21450,7
21451,1
21452,8
21453,7
21454,4
21455,5
21456,2
21457,6
21458,1
21459,1
21460,9
21461,1
21462,9
21463,2
21464,1
21465,4
21466,2
21467,0
21468,1
21469,2
21470,6
21471,5
21472,2
21473,4
21474,7
21475,8
21476,6
21477,6
21478,0
21479,9
21480,6
21481,3
21482,7
21483,9
21484,5
21485,5
21486,8
21487,1
21488,8
21489,7
21490,6
21491,8
21492,2
21493,3
21494,9
21495,2
21496,4
21497,8
21498,7
21499,8
21500,6
21501,5
21502,4
21503,0
21504,0
21505,3
21506,3
21507,8
21508,9
21509,3
21510,4
21511,4
21512,7
21513,6
21514,2
21515,9
21516,7
21517,3
21518,9
21519,1
21520,8
21521,0
21522,4
21523,6
21524,5
21525,9
21526,0
21527,6
21528,0
21529,0
21530,7
21531,9
21532,5
21533,5
21534,8
21535,4
21536,4
21537,6
21538,6
21539,8
21540,3
21541,2
21542,1
21543,8
21544,0
21545,5
21546,5
21547,6
21548,8
21549,2
21550,3
21551,1
21552,1
21553,1
21554,6
21555,7
21556,8
21557,1
21558,9
21559,1
21560,4
21561,3
21562,0
21563,4
21564,0
21565,6
21566,1
21567,4
21568,9
21569,0
21570,8
21571,7
21572,0
21573,0
21574,1
21575,3
21576,3
21577,3
21578,9
21579,6
21580,3
21581,2
21582,2
21583,1
21584,4
21585,1
21586,7
21587,1
21588,0
21589,6
21590,4
21591,5
21592,0
21593,7
21594,6
21595,8
21596,9
21597,8
21598,8
21599,5
21600,3
21601,1
21602,9
21603,3
21604,9
21605,6
21606,1
21607,1
21608,5
21609,6
21610,5
21611,3
21612,1
21613,0
21614,3
21615,1
21616,8
21617,9
21618,3
21619,7
21620,0
21621,6
21622,1
21623,3
21624,3
21625,3
21626,2
21627,7
21628,4
21629,3
21630,6
21631,1
21632,9
21633,9
21634,4
21635,9
21636,5
21637,5
21638,5
21639,3
21640,7
21641,1
21642,9
21643,9
21644,1
21645,1
21646,2
21647,1
21648,2
21649,3
21650,9
21651,8
21652,4
21653,9
21654,5
21655,0
21656,9
21657,9
21658,2
21659,6
21660,8
21661,6
21662,1
21663,8
21664,6
21665,0
21666,6
21667,4
21668,4
21669,8
21670,7
21671,2
21672,8
21673,2
21674,5
21675,0
21676,0
21677,2
21678,4
21679,5
21680,9
21681,6
21682,2
21683,5
21684,2
21685,0
21686,5
21687,3
21688,2
21689,4
21690,1
21691,3
21692,5
21693,9
21694,8
21695,0
21696,9
21697,4
21698,1
21699,6
21700,7
21701,7
21702,1
21703,7
21704,4
21705,9
21706,3
21707,7
21708,6
21709,9
21710,1
21711,3
21712,9
21713,9
21714,4
21715,4
21716,4
21717,6
21718,1
21719,2
21720,3
21721,9
21722,5
21723,6
21724,6
21725,8
21726,2
21727,8
21728,0
21729,0
21730,5
21731,6
21732,2
21733,8
21734,4
21735,6
21736,9
21737,1
21738,1
21739,5
21740,4
21741,7
21742,0
21743,8
21744,3
21745,8
21746,8
21747,7
21748,9
21749,9
21750,1
21751,7
21752,4
21753,8
21754,7
21755,0
21756,8
21757,1
21758,9
21759,4
21760,6
21761,7
21762,8
21763,3
21764,6
21765,3
21766,0
21767,2
21768,1
21769,0
21770,2
21771,8
21772,9
21773,5
21774,6
21775,6
21776,0
21777,2
21778,0
21779,8
21780,0
21781,7
21782,6
21783,1
21784,1
21785,5
21786,0
21787,8
21788,4
21789,0
21790,6
21791,8
21792,0
21793,7
21794,5
21795,5
21796,0
21797,5
21798,6
21799,4
21800,1
21801,5
21802,2
21803,2
21804,0
21805,8
21806,1
21807,2
21808,9
21809,1
21810,7
21811,0
21812,9
21813,4
21814,8
21815,2
21816,3
21817,8
21818,3
21819,4
21820,9
21821,0
21822,1
21823,6
21824,3
21825,5
21826,0
21827,3
21828,2
21829,3
21830,2
21831,2
21832,4
21833,2
21834,5
21835,6
21836,6
21837,9
21838,7
21839,7
21840,1
21841,7
21842,1
21843,3
21844,8
21845,5
21846,7
21847,5
21848,9
21849,5
21850,7
21851,9
21852,0
21853,9
21854,5
21855,7
21856,2
21857,4
21858,6
21859,5
21860,0
21861,7
21862,8
21863,9
21864,2
21865,2
21866,4
21867,4
21868,9
21869,9
21870,1
21871,2
21872,5
21873,7
21874,8
21875,0
21876,8
21877,2
21878,6
21879,2
21880,5
21881,7
21882,8
21883,6
21884,5
21885,3
21886,3
21887,0
21888,0
21889,0
21890,4
21891,3
21892,5
21893,3
21894,6
21895,9
21896,7
21897,9
21898,5
21899,7
21900,3
21901,0
21902,8
21903,4
21904,3
21905,3
21906,9
21907,8
21908,6
21909,1
21910,9
21911,1
21912,4
21913,7
21914,4
21915,7
21916,0
21917,8
21918,8
21919,0
21920,2
21921,5
21922,5
21923,8
21924,9
21925,2
21926,7
21927,3
21928,7
21929,4
21930,4
21931,8
21932,1
21933,6
21934,0
21935,2
21936,1
21937,9
21938,0
21939,9
21940,1
21941,8
21942,3
21943,1
21944,8
21945,1
21946,7
21947,4
21948,8
21949,0
21950,0
21951,8
21952,8
21953,5
21954,8
21955,9
21956,1
21957,4
21958,3
21959,2
21960,6
21961,3
21962,2
21963,5
21964,5
21965,9
21966,9
21967,0
21968,1
21969,6
21970,0
21971,6
21972,8
21973,5
21974,2
21975,0
21976,4
21977,5
21978,2
21979,2
21980,3
21981,4
21982,1
21983,4
21984,1
21985,3
21986,9
21987,7
21988,8
21989,6
21990,4
21991,0
21992,4
21993,0
21994,9
21995,1
21996,9
21997,3
21998,2
21999,6
22000,5
22001,6
22002,2
22003,7
22004,1
22005,3
22006,9
22007,8
22008,4
22009,7
22010,9
22011,5
22012,5
22013,7
22014,6
22015,3
22016,2
22017,1
22018,4
22019,1
22020,4
22021,9
22022,3
22023,9
22024,9
22025,5
22026,8
22027,0
22028,5
22029,2
22030,4
22031,0
22032,9
22033,3
22034,2
22035,4
22036,4
22037,2
22038,4
22039,0
22040,3
22041,3
22042,6
22043,0
22044,2
22045,0
22046,1
22047,5
22048,9
22049,3
22050,3
22051,1
22052,0
22053,5
22054,2
22055,9
22056,1
22057,4
22058,8
22059,2
22060,6
22061,2
22062,4
22063,0
22064,3
22065,5
22066,7
22067,6
22068,9
22069,1
22070,0
22071,2
22072,5
22073,6
22074,9
22075,9
22076,5
22077,7
22078,2
22079,1
22080,1
22081,6
22082,8
22083,0
22084,9
22085,5
22086,7
22087,8
22088,3
22089,3
22090,6
22091,7
22092,5
22093,7
22094,8
22095,9
22096,0
22097,1
22098,6
22099,1
22100,2
22101,4
22102,6
22103,5
22104,2
22105,5
22106,5
22107,3
22108,6
22109,4
22110,8
22111,7
22112,4
22113,4
22114,1
22115,7
22116,8
22117,4
22118,8
22119,4
22120,8
22121,6
22122,2
22123,9
22124,0
22125,4
22126,7
22127,6
22128,1
22129,6
22130,3
22131,6
22132,1
22133,6
22134,6
22135,5
22136,8
22137,7
22138,7
22139,0
22140,0
22141,8
22142,3
22143,1
22144,6
22145,1
22146,0
22147,2
22148,2
22149,9
22150,0
22151,0
22152,1
22153,2
22154,4
22155,0
22156,3
22157,0
22158,5
22159,6
22160,2
22161,9
22162,1
22163,2
22164,0
22165,2
22166,3
22167,0
22168,5
22169,3
22170,6
22171,1
22172,7
22173,8
22174,5
